tamanho,arestas,repeticao,fonte,algoritmo,tempo_s,co2_kg,co2_mg
9999,49946,15,8381,NetworkX (Ref),0.08701912100013942,2.795575847548812e-07,0.2795575847548812
10000,50027,16,1777,Classic_O(V^2),9.58500622099973,3.0550011748908884e-05,30.550011748908883
10000,50027,16,1777,MinHeap_O((V+E)logV),0.14020555099978083,4.492189122439347e-07,0.44921891224393473
10000,50027,16,1777,NetworkX (Ref),0.09686778199966284,3.1089825587442243e-07,0.31089825587442244
10000,50027,16,240,Classic_O(V^2),9.81924620799964,3.1295919045626424e-05,31.295919045626423
10000,50027,16,240,MinHeap_O((V+E)logV),0.137521174000085,4.4073920528199187e-07,0.44073920528199184
10000,50027,16,240,NetworkX (Ref),0.09119739300012952,2.930463982344949e-07,0.29304639823449485
10000,50027,16,5355,Classic_O(V^2),9.768846488000236,3.113516405322024e-05,31.13516405322024
10000,50027,16,5355,MinHeap_O((V+E)logV),0.1457494169999336,4.6655061068516966e-07,0.4665506106851697
10000,50027,16,5355,NetworkX (Ref),0.08730670100021598,2.8067052988900126e-07,0.28067052988900126
10000,50027,16,1485,Classic_O(V^2),9.753177746999881,3.1085288588664445e-05,31.085288588664444
10000,50027,16,1485,MinHeap_O((V+E)logV),0.14565558399999645,4.667385119208643e-07,0.4667385119208643
10000,50027,16,1485,NetworkX (Ref),0.09732262400029867,3.133605978390498e-07,0.3133605978390498
10000,50027,16,9916,Classic_O(V^2),9.773351481999725,3.1149540465782117e-05,31.149540465782117
10000,50027,16,9916,MinHeap_O((V+E)logV),0.13806932200031952,4.4245522674335447e-07,0.44245522674335447
10000,50027,16,9916,NetworkX (Ref),0.09143415499966068,2.937513572991229e-07,0.2937513572991229
10000,49986,17,5998,Classic_O(V^2),9.168423186000382,2.9221602210329598e-05,29.221602210329596
10000,49986,17,5998,MinHeap_O((V+E)logV),0.2002001820001169,6.413902929493362e-07,0.6413902929493361
10000,49986,17,5998,NetworkX (Ref),0.08627748299977611,2.771451226739985e-07,0.27714512267399855
10000,49986,17,2766,Classic_O(V^2),9.470193334000214,3.0183358621700548e-05,30.18335862170055
10000,49986,17,2766,MinHeap_O((V+E)logV),0.13677609099977417,4.382957046313513e-07,0.4382957046313513
10000,49986,17,2766,NetworkX (Ref),0.0885996720003277,2.8454870862005926e-07,0.28454870862005927
10000,49986,17,3890,Classic_O(V^2),9.768933593999918,3.113557324244377e-05,31.135573242443765
10000,49986,17,3890,MinHeap_O((V+E)logV),0.14039970700014237,4.4969064511626073e-07,0.4496906451162607
10000,49986,17,3890,NetworkX (Ref),0.08640552099996057,2.7768934403223166e-07,0.27768934403223167
10000,49986,17,7336,Classic_O(V^2),9.802089413999965,3.1241287343954736e-05,31.241287343954735
10000,49986,17,7336,MinHeap_O((V+E)logV),0.14339986699997098,4.5930999483543795e-07,0.45930999483543794
10000,49986,17,7336,NetworkX (Ref),0.10062630999982503,3.231948802897968e-07,0.3231948802897968
10000,49986,17,2636,Classic_O(V^2),9.775979520999954,3.11584737552662e-05,31.1584737552662
10000,49986,17,2636,MinHeap_O((V+E)logV),0.14182476599989968,4.542448943257069e-07,0.4542448943257069
10000,49986,17,2636,NetworkX (Ref),0.08694812399971852,2.794924539010662e-07,0.2794924539010662
10000,50194,18,6175,Classic_O(V^2),8.52679708300002,2.7177247907790868e-05,27.177247907790868
10000,50194,18,6175,MinHeap_O((V+E)logV),0.2363258569998834,7.551588034777095e-07,0.7551588034777095
10000,50194,18,6175,NetworkX (Ref),0.14696031799985576,4.702548558728802e-07,0.4702548558728802
10000,50194,18,4278,Classic_O(V^2),8.539490608999586,2.721731621199461e-05,27.21731621199461
10000,50194,18,4278,MinHeap_O((V+E)logV),0.24503983499971582,7.831247104667927e-07,0.7831247104667927
10000,50194,18,4278,NetworkX (Ref),0.14883864600005836,4.763197610686554e-07,0.4763197610686554
10000,50194,18,7485,Classic_O(V^2),8.579966000999775,2.7346243487821623e-05,27.346243487821624
10000,50194,18,7485,MinHeap_O((V+E)logV),0.2389757109999664,7.635318974956583e-07,0.7635318974956583
10000,50194,18,7485,NetworkX (Ref),0.1527095499995994,4.889823546617275e-07,0.4889823546617275
10000,50194,18,7472,Classic_O(V^2),8.502260306000153,2.709872121462803e-05,27.098721214628032
10000,50194,18,7472,MinHeap_O((V+E)logV),0.231009960999927,7.381514685934575e-07,0.7381514685934576
10000,50194,18,7472,NetworkX (Ref),0.15054408300011346,4.82272795593098e-07,0.482272795593098
10000,50194,18,3993,Classic_O(V^2),8.600972316000025,2.7413298282833136e-05,27.413298282833136
10000,50194,18,3993,MinHeap_O((V+E)logV),0.23202275599987843,7.414525454855222e-07,0.7414525454855222
10000,50194,18,3993,NetworkX (Ref),0.1626458690002437,5.239090031576468e-07,0.5239090031576469
10000,50196,19,6183,Classic_O(V^2),9.719085004000135,3.097673577467965e-05,30.97673577467965
10000,50196,19,6183,MinHeap_O((V+E)logV),0.15032982000002448,4.813170350095183e-07,0.48131703500951833
10000,50196,19,6183,NetworkX (Ref),0.08877212600009443,2.854444333898456e-07,0.2854444333898456
10000,50196,19,8613,Classic_O(V^2),9.714221854999778,3.09611244463823e-05,30.9611244463823
10000,50196,19,8613,MinHeap_O((V+E)logV),0.15423899200004598,4.940534971936903e-07,0.49405349719369035
10000,50196,19,8613,NetworkX (Ref),0.09117893499978891,2.9294242728196466e-07,0.2929424272819647
10000,50196,19,5485,Classic_O(V^2),9.70447755899977,3.0930593413849286e-05,30.930593413849287
10000,50196,19,5485,MinHeap_O((V+E)logV),0.1416063319998102,4.533905704556144e-07,0.4533905704556144
10000,50196,19,5485,NetworkX (Ref),0.08753231900027458,2.812876470554652e-07,0.28128764705546516
10000,50196,19,2310,Classic_O(V^2),9.777585543999976,3.116309528804885e-05,31.163095288048847
10000,50196,19,2310,MinHeap_O((V+E)logV),0.13937501200007318,4.464113809970649e-07,0.4464113809970649
10000,50196,19,2310,NetworkX (Ref),0.08898187200020402,2.8591934001987494e-07,0.28591934001987496
10000,50196,19,4195,Classic_O(V^2),9.253018179999799,2.949107959232379e-05,29.49107959232379
10000,50196,19,4195,MinHeap_O((V+E)logV),0.14065080000000307,4.5091549870666444e-07,0.4509154987066644
10000,50196,19,4195,NetworkX (Ref),0.143192653999904,4.5842368434789366e-07,0.45842368434789366
49998,250320,0,4643,MinHeap_O((V+E)logV),0.9667426720002368,3.0835210233599605e-06,3.0835210233599604
49998,250320,0,4643,NetworkX (Ref),0.6497806779998427,2.0733202661344395e-06,2.0733202661344396
49998,250320,0,9611,MinHeap_O((V+E)logV),0.9866778599998725,3.14701226490697e-06,3.14701226490697
49998,250320,0,9611,NetworkX (Ref),0.6219398889998047,1.9846052782121817e-06,1.9846052782121817
49998,250320,0,48038,MinHeap_O((V+E)logV),1.5124331460001486,4.823204834379092e-06,4.8232048343790925
49998,250320,0,48038,NetworkX (Ref),0.5957086409998738,1.9009693964283662e-06,1.9009693964283663
49998,250320,0,36516,MinHeap_O((V+E)logV),0.9420157609997659,3.0045318337446283e-06,3.0045318337446285
49998,250320,0,36516,NetworkX (Ref),0.6006818939999903,1.9167748579866436e-06,1.9167748579866437
49998,250320,0,5548,MinHeap_O((V+E)logV),0.9510943420000331,3.033452117568723e-06,3.033452117568723
49998,250320,0,5548,NetworkX (Ref),0.6058733640002174,1.9331256127837273e-06,1.9331256127837273
49998,249382,1,5915,MinHeap_O((V+E)logV),0.9304425690002063,2.9675391143903104e-06,2.9675391143903105
49998,249382,1,5915,NetworkX (Ref),0.6003574940000362,1.915775363193734e-06,1.9157753631937338
49998,249382,1,16998,MinHeap_O((V+E)logV),0.9478679969997756,3.0233207571040725e-06,3.0233207571040723
49998,249382,1,16998,NetworkX (Ref),0.5819806520003112,1.8572875945309369e-06,1.8572875945309368
49998,249382,1,206,MinHeap_O((V+E)logV),0.972038865000286,3.1004732349022183e-06,3.100473234902218
49998,249382,1,206,NetworkX (Ref),0.8610786760000337,2.7461271571157725e-06,2.7461271571157724
49998,249382,1,35149,MinHeap_O((V+E)logV),0.9571730379998371,3.0528728991556098e-06,3.0528728991556098
49998,249382,1,35149,NetworkX (Ref),0.5769129589998556,1.8409815456602238e-06,1.8409815456602237
49998,249382,1,40759,MinHeap_O((V+E)logV),0.9429580159999205,3.0076594000478236e-06,3.0076594000478236
49998,249382,1,40759,NetworkX (Ref),0.5767223660000127,1.8406256621515949e-06,1.8406256621515948
49999,250364,2,34670,MinHeap_O((V+E)logV),0.9542974600003618,3.0438198808667206e-06,3.0438198808667205
49999,250364,2,34670,NetworkX (Ref),0.6136259199997767,1.9584461388124524e-06,1.9584461388124523
49999,250364,2,24422,MinHeap_O((V+E)logV),1.466159983000125,4.6747685778260294e-06,4.674768577826029
49999,250364,2,24422,NetworkX (Ref),0.6104761370002052,1.947896555305532e-06,1.9478965553055319
49999,250364,2,9960,MinHeap_O((V+E)logV),0.9449956650000786,3.014531752717173e-06,3.0145317527171733
49999,250364,2,9960,NetworkX (Ref),0.6004367830000774,1.915743106598721e-06,1.915743106598721
49999,250364,2,21266,MinHeap_O((V+E)logV),0.9882236849998662,3.1517881793795047e-06,3.151788179379505
49999,250364,2,21266,NetworkX (Ref),0.6092422970000371,1.944429472965057e-06,1.944429472965057
49999,250364,2,46789,MinHeap_O((V+E)logV),1.437396340000305,4.5830403239473215e-06,4.583040323947322
49999,250364,2,46789,NetworkX (Ref),0.6252407619999758,1.995014662153943e-06,1.995014662153943
49998,250120,3,40843,MinHeap_O((V+E)logV),0.944779348999873,3.0133423256865597e-06,3.0133423256865597
49998,250120,3,40843,NetworkX (Ref),0.6066809660005674,1.9359048958719116e-06,1.9359048958719116
49998,250120,3,10156,MinHeap_O((V+E)logV),0.9499896670004091,3.030014672141874e-06,3.0300146721418737
49998,250120,3,10156,NetworkX (Ref),0.8280278849997558,2.641207609848982e-06,2.641207609848982
49998,250120,3,35575,MinHeap_O((V+E)logV),1.1125709859998096,3.5500194557592946e-06,3.5500194557592946
49998,250120,3,35575,NetworkX (Ref),0.5934448889993291,1.8935513966155431e-06,1.893551396615543
49998,250120,3,4675,MinHeap_O((V+E)logV),0.9501495679996879,3.0301759293228344e-06,3.0301759293228345
49998,250120,3,4675,NetworkX (Ref),0.5860354520000328,1.8700335245685602e-06,1.8700335245685602
49998,250120,3,27045,MinHeap_O((V+E)logV),0.949042919999556,3.0268947880833696e-06,3.0268947880833696
49998,250120,3,27045,NetworkX (Ref),0.813854968000669,2.6001798178339137e-06,2.6001798178339137
49998,249784,4,24115,MinHeap_O((V+E)logV),1.3616819259996191,4.341962831503754e-06,4.3419628315037535
49998,249784,4,24115,NetworkX (Ref),0.6198612349999166,1.9777608234411236e-06,1.9777608234411235
49998,249784,4,16299,MinHeap_O((V+E)logV),0.9783711580003001,3.120455299923725e-06,3.120455299923725
49998,249784,4,16299,NetworkX (Ref),0.5958136700000978,1.9010504626950653e-06,1.9010504626950653
49998,249784,4,21308,MinHeap_O((V+E)logV),0.958802881000338,3.0580514445406938e-06,3.058051444540694
49998,249784,4,21308,NetworkX (Ref),0.7213193770003272,2.3009501476433293e-06,2.3009501476433294
49998,249784,4,27913,MinHeap_O((V+E)logV),1.3220812299996396,4.215423011499152e-06,4.215423011499152
49998,249784,4,27913,NetworkX (Ref),0.6104566559997693,1.947826532465168e-06,1.947826532465168
49998,249784,4,32962,MinHeap_O((V+E)logV),0.963070714999958,3.0715222664133765e-06,3.0715222664133766
49998,249784,4,32962,NetworkX (Ref),0.615296562000367,1.9632473049430613e-06,1.9632473049430612
50000,250251,5,21401,MinHeap_O((V+E)logV),0.9302925020001567,2.967095766561533e-06,2.967095766561533
50000,250251,5,21401,NetworkX (Ref),0.5951851549998537,1.8989691848732285e-06,1.8989691848732284
50000,250251,5,44738,MinHeap_O((V+E)logV),1.3026544339991233,4.1540249967544726e-06,4.1540249967544725
50000,250251,5,44738,NetworkX (Ref),0.6942787309999403,2.214892359749873e-06,2.214892359749873
50000,250251,5,34286,MinHeap_O((V+E)logV),0.9708426930001224,3.0963141149537867e-06,3.0963141149537865
50000,250251,5,34286,NetworkX (Ref),0.6181818860004569,1.9725753297225807e-06,1.9725753297225808
50000,250251,5,2620,MinHeap_O((V+E)logV),0.9565578430001551,3.0511833455570272e-06,3.0511833455570274
50000,250251,5,2620,NetworkX (Ref),0.622112033999656,1.9851582099882833e-06,1.9851582099882834
50000,250251,5,24484,MinHeap_O((V+E)logV),1.3830668219998188,4.410610271469294e-06,4.410610271469293
50000,250251,5,24484,NetworkX (Ref),0.628564618999917,2.0072270978411287e-06,2.007227097841129
49997,250219,6,1517,MinHeap_O((V+E)logV),0.9361234910002167,2.986317965131773e-06,2.986317965131773
49997,250219,6,1517,NetworkX (Ref),0.6252236789996459,1.9949784399151685e-06,1.9949784399151684
49997,250219,6,14589,MinHeap_O((V+E)logV),0.9399474929996359,2.99811839295819e-06,2.99811839295819
49997,250219,6,14589,NetworkX (Ref),0.5913084000003437,1.886710128805931e-06,1.8867101288059311
49997,250219,6,14643,MinHeap_O((V+E)logV),1.417241658000421,4.519463102904196e-06,4.519463102904195
49997,250219,6,14643,NetworkX (Ref),0.6096575410001606,1.9450890032658246e-06,1.9450890032658246
49997,250219,6,21188,MinHeap_O((V+E)logV),0.931446323000273,2.970947419158921e-06,2.970947419158921
49997,250219,6,21188,NetworkX (Ref),0.5874262589995851,1.8745050114434714e-06,1.8745050114434714
49997,250219,6,21795,MinHeap_O((V+E)logV),0.9560158719996252,3.049133002956628e-06,3.0491330029566277
49997,250219,6,21795,NetworkX (Ref),0.59628440600045,1.902643721667643e-06,1.9026437216676428
49999,250006,7,40299,MinHeap_O((V+E)logV),1.2702293250004004,4.050417251259248e-06,4.0504172512592485
49999,250006,7,40299,NetworkX (Ref),0.7279244749997815,2.3225569955378845e-06,2.3225569955378846
49999,250006,7,43433,MinHeap_O((V+E)logV),0.9212320079996061,2.938763157396279e-06,2.938763157396279
49999,250006,7,43433,NetworkX (Ref),0.6061015649993351,1.9340541064907904e-06,1.9340541064907903
49999,250006,7,23231,MinHeap_O((V+E)logV),0.9140357109999968,2.9153115128224483e-06,2.9153115128224485
49999,250006,7,23231,NetworkX (Ref),0.5858269009995638,1.8691728257116792e-06,1.8691728257116793
49999,250006,7,14487,MinHeap_O((V+E)logV),1.2218296339997323,3.895977929904632e-06,3.895977929904632
49999,250006,7,14487,NetworkX (Ref),0.7476614119996157,2.384886180124254e-06,2.384886180124254
49999,250006,7,15661,MinHeap_O((V+E)logV),0.9372120360003464,2.98919719616811e-06,2.98919719616811
49999,250006,7,15661,NetworkX (Ref),0.5785195440003008,1.8459181679430178e-06,1.8459181679430179
49998,250362,8,328,MinHeap_O((V+E)logV),0.9542577700003676,3.043848290801137e-06,3.043848290801137
49998,250362,8,328,NetworkX (Ref),0.6144793000003119,1.9604974299146474e-06,1.9604974299146474
49998,250362,8,25939,MinHeap_O((V+E)logV),0.9749976200000674,3.1095795047266548e-06,3.109579504726655
49998,250362,8,25939,NetworkX (Ref),0.8703497790002075,2.775848250124807e-06,2.775848250124807
49998,250362,8,34374,MinHeap_O((V+E)logV),0.996320674999879,3.179059371259696e-06,3.179059371259696
49998,250362,8,34374,NetworkX (Ref),0.639252540000598,2.0395821130173546e-06,2.0395821130173544
49998,250362,8,36133,MinHeap_O((V+E)logV),0.9618590079999194,3.067883515242103e-06,3.067883515242103
49998,250362,8,36133,NetworkX (Ref),0.6294146639993414,2.008154285046046e-06,2.008154285046046
49998,250362,8,32301,MinHeap_O((V+E)logV),0.9623023120002472,3.0690093167276992e-06,3.069009316727699
49998,250362,8,32301,NetworkX (Ref),0.8710094799998842,2.7781102938809732e-06,2.778110293880973
49997,249854,9,48293,MinHeap_O((V+E)logV),0.9452358190001178,3.014792650528767e-06,3.0147926505287668
49997,249854,9,48293,NetworkX (Ref),0.613019252000413,1.956116579142588e-06,1.956116579142588
49997,249854,9,28839,MinHeap_O((V+E)logV),0.9555494769992947,3.0475720101371526e-06,3.0475720101371526
49997,249854,9,28839,NetworkX (Ref),0.6206111090004924,1.9803700946139793e-06,1.9803700946139793
49997,249854,9,42000,MinHeap_O((V+E)logV),1.1004798809999556,3.5095392476495152e-06,3.5095392476495153
49997,249854,9,42000,NetworkX (Ref),0.9069714160004878,2.8922918254213478e-06,2.892291825421348
49997,249854,9,11412,MinHeap_O((V+E)logV),0.9845391720000407,3.1404742657034113e-06,3.1404742657034115
49997,249854,9,11412,NetworkX (Ref),0.6337792379999883,2.0220770416320786e-06,2.0220770416320786
49997,249854,9,35372,MinHeap_O((V+E)logV),0.9546239720002632,3.0447929197868016e-06,3.0447929197868016
49997,249854,9,35372,NetworkX (Ref),0.598477166999146,1.90972316092304e-06,1.90972316092304
49998,251302,10,11113,MinHeap_O((V+E)logV),1.4409585949997563,4.5944384826559136e-06,4.594438482655914
49998,251302,10,11113,NetworkX (Ref),0.6153167050006232,1.9634458920580837e-06,1.9634458920580837
49998,251302,10,33898,MinHeap_O((V+E)logV),0.9898212630005219,3.157434770477536e-06,3.1574347704775363
49998,251302,10,33898,NetworkX (Ref),0.6387353039999653,2.037958002441891e-06,2.037958002441891
49998,251302,10,23444,MinHeap_O((V+E)logV),0.9379767800000991,2.9917219247103184e-06,2.9917219247103186
49998,251302,10,23444,NetworkX (Ref),0.5817652220002856,1.8565649124739428e-06,1.8565649124739427
49998,251302,10,49936,MinHeap_O((V+E)logV),1.4558643870004744,4.6421031141248536e-06,4.642103114124853
49998,251302,10,49936,NetworkX (Ref),0.6377182840005844,2.0345513998131783e-06,2.034551399813178
49998,251302,10,43509,MinHeap_O((V+E)logV),0.9521175480003876,3.0368895833328582e-06,3.0368895833328584
49998,251302,10,43509,NetworkX (Ref),0.6179769489999671,1.9719199782790647e-06,1.9719199782790646
50000,249834,11,8462,MinHeap_O((V+E)logV),0.9755278860002363,3.1113872026067936e-06,3.1113872026067937
50000,249834,11,8462,NetworkX (Ref),0.6261005369997292,1.997690704101833e-06,1.997690704101833
50000,249834,11,36586,MinHeap_O((V+E)logV),0.9616855360000045,3.0671243652495016e-06,3.0671243652495015
50000,249834,11,36586,NetworkX (Ref),0.6944681190007032,2.2163389124481863e-06,2.2163389124481863
50000,249834,11,5136,MinHeap_O((V+E)logV),1.3658288440001343,4.355311678826888e-06,4.3553116788268875
50000,249834,11,5136,NetworkX (Ref),0.6112753229999726,1.9505445564030353e-06,1.9505445564030353
50000,249834,11,41498,MinHeap_O((V+E)logV),0.9892800360003093,3.155203454488272e-06,3.155203454488272
50000,249834,11,41498,NetworkX (Ref),0.6490024029999404,2.0708226634848174e-06,2.0708226634848175
50000,249834,11,40865,MinHeap_O((V+E)logV),0.9928124179996303,3.166481423798661e-06,3.166481423798661
50000,249834,11,40865,NetworkX (Ref),0.7847716520000176,2.5033761798808576e-06,2.5033761798808576
49998,249742,12,19258,MinHeap_O((V+E)logV),0.9678966970004694,3.0871380858995935e-06,3.0871380858995936
49998,249742,12,19258,NetworkX (Ref),0.6108391620000475,1.949211832991085e-06,1.949211832991085
49998,249742,12,4689,MinHeap_O((V+E)logV),0.9647895719999724,3.07745206738767e-06,3.07745206738767
49998,249742,12,4689,NetworkX (Ref),0.6956413620000603,2.219344250458006e-06,2.219344250458006
49998,249742,12,21839,MinHeap_O((V+E)logV),0.9794227770007637,3.124306005384798e-06,3.124306005384798
49998,249742,12,21839,NetworkX (Ref),0.8845040699998208,2.8207305249091833e-06,2.8207305249091834
49998,249742,12,4076,MinHeap_O((V+E)logV),0.9822220850001031,3.1326542147022206e-06,3.1326542147022205
49998,249742,12,4076,NetworkX (Ref),0.6251036400008161,1.9947195627900126e-06,1.9947195627900125
49998,249742,12,21651,MinHeap_O((V+E)logV),0.978782066000349,3.121669401318575e-06,3.121669401318575
49998,249742,12,21651,NetworkX (Ref),0.6678568560000713,2.1308757997511024e-06,2.1308757997511023
49998,249825,13,9442,MinHeap_O((V+E)logV),1.3696111680001195,4.3671389722771445e-06,4.367138972277145
49998,249825,13,9442,NetworkX (Ref),0.6594588580001073,2.1039483945887475e-06,2.1039483945887474
49998,249825,13,47324,MinHeap_O((V+E)logV),0.9702578369997354,3.0946770583393385e-06,3.0946770583393386
49998,249825,13,47324,NetworkX (Ref),0.6057820360001642,1.9329974406554807e-06,1.9329974406554806
49998,249825,13,7242,MinHeap_O((V+E)logV),0.98647629900006,3.1461508074022327e-06,3.1461508074022326
49998,249825,13,7242,NetworkX (Ref),0.756320873999357,2.4125691707401617e-06,2.4125691707401615
49998,249825,13,28432,MinHeap_O((V+E)logV),1.2769611409994468,4.078989571323835e-06,4.078989571323835
49998,249825,13,28432,NetworkX (Ref),0.6267948119993889,2.0002604540809556e-06,2.0002604540809554
49998,249825,13,2499,MinHeap_O((V+E)logV),0.9962648809996608,3.1771945258632343e-06,3.1771945258632344
49998,249825,13,2499,NetworkX (Ref),0.6421563750000132,2.0488759001220276e-06,2.048875900122028
49997,250434,14,4400,MinHeap_O((V+E)logV),1.1050222079993546,3.5240920883869034e-06,3.5240920883869036
49997,250434,14,4400,NetworkX (Ref),0.9247531749997506,2.9491029170176667e-06,2.9491029170176666
49997,250434,14,39975,MinHeap_O((V+E)logV),0.9967658309997205,3.1790105052850794e-06,3.1790105052850794
49997,250434,14,39975,NetworkX (Ref),0.6328252410003188,2.019239643854657e-06,2.019239643854657
49997,250434,14,36457,MinHeap_O((V+E)logV),1.0000057940005718,3.1892327765382435e-06,3.1892327765382436
49997,250434,14,36457,NetworkX (Ref),0.6605150750001485,2.107304258068431e-06,2.107304258068431
49997,250434,14,46164,MinHeap_O((V+E)logV),1.2217278899997837,3.899839502901739e-06,3.8998395029017394
49997,250434,14,46164,NetworkX (Ref),0.8119486209998286,2.5896660290547423e-06,2.5896660290547424
49997,250434,14,13419,MinHeap_O((V+E)logV),0.9968150099994091,3.1793810453233766e-06,3.1793810453233764
49997,250434,14,13419,NetworkX (Ref),0.6333016279995718,2.0205392931402933e-06,2.0205392931402932
50000,249927,15,10196,MinHeap_O((V+E)logV),1.3179226659995038,4.202491900525408e-06,4.202491900525407
50000,249927,15,10196,NetworkX (Ref),0.6142507100003058,1.9599036279443005e-06,1.9599036279443005
50000,249927,15,7725,MinHeap_O((V+E)logV),0.9900233649996153,3.1575836139903016e-06,3.1575836139903015
50000,249927,15,7725,NetworkX (Ref),0.8660116999999445,2.7618695643493595e-06,2.7618695643493596
50000,249927,15,2695,MinHeap_O((V+E)logV),0.9639614369998526,3.074657145427616e-06,3.074657145427616
50000,249927,15,2695,NetworkX (Ref),0.6301797120004267,2.010883930158534e-06,2.010883930158534
50000,249927,15,8456,MinHeap_O((V+E)logV),0.9630119699995703,3.0715999504048377e-06,3.0715999504048375
50000,249927,15,8456,NetworkX (Ref),0.6524715269997614,2.081939184854104e-06,2.0819391848541042
50000,249927,15,31321,MinHeap_O((V+E)logV),0.9595981619995655,3.0606896885278595e-06,3.0606896885278596
50000,249927,15,31321,NetworkX (Ref),0.8767063539999072,2.7961810344112134e-06,2.7961810344112132
49998,249653,16,32784,MinHeap_O((V+E)logV),1.5158961359993555,4.83345141167022e-06,4.833451411670221
49998,249653,16,32784,NetworkX (Ref),0.619161775000066,1.9757647175980184e-06,1.9757647175980184
49998,249653,16,28741,MinHeap_O((V+E)logV),0.956427378000626,3.050423390929762e-06,3.050423390929762
49998,249653,16,28741,NetworkX (Ref),0.5989177049996215,1.911092666564795e-06,1.911092666564795
49998,249653,16,28140,MinHeap_O((V+E)logV),0.9462795650006228,3.0179684118765453e-06,3.017968411876545
49998,249653,16,28140,NetworkX (Ref),0.60096509899995,1.9177084582679214e-06,1.9177084582679214
49998,249653,16,6721,MinHeap_O((V+E)logV),1.537302393000573,4.902831675357027e-06,4.902831675357026
49998,249653,16,6721,NetworkX (Ref),0.6304285129999698,2.0113471263766723e-06,2.0113471263766725
49998,249653,16,14865,MinHeap_O((V+E)logV),0.9390639119992557,2.9948992206520625e-06,2.9948992206520626
49998,249653,16,14865,NetworkX (Ref),0.6243594059997122,1.992023625402954e-06,1.9920236254029542
49996,249378,17,42152,MinHeap_O((V+E)logV),0.9612538109995512,3.065766913301489e-06,3.065766913301489
49996,249378,17,42152,NetworkX (Ref),0.6242009179995875,1.991900631327696e-06,1.9919006313276961
49996,249378,17,5018,MinHeap_O((V+E)logV),1.1375987199999145,3.6278640247368814e-06,3.627864024736881
49996,249378,17,5018,NetworkX (Ref),0.8768077449994962,2.7997935151623967e-06,2.7997935151623965
49996,249378,17,30085,MinHeap_O((V+E)logV),0.9409778930003085,3.001196512806555e-06,3.001196512806555
49996,249378,17,30085,NetworkX (Ref),0.5779132910001863,1.8440800667626832e-06,1.8440800667626833
49996,249378,17,42924,MinHeap_O((V+E)logV),0.9496964199997819,3.0287077147031912e-06,3.028707714703191
49996,249378,17,42924,NetworkX (Ref),0.5978305669996189,1.9079185808015363e-06,1.9079185808015362
49996,249378,17,11650,MinHeap_O((V+E)logV),1.11450081699968,3.5539636692301566e-06,3.5539636692301566
49996,249378,17,11650,NetworkX (Ref),0.8902370759997211,2.8390387556331172e-06,2.8390387556331174
50000,250367,18,15620,MinHeap_O((V+E)logV),1.5242523819997587,4.859751439016464e-06,4.859751439016464
50000,250367,18,15620,NetworkX (Ref),0.6600715429995034,2.1060291914834885e-06,2.1060291914834885
50000,250367,18,35355,MinHeap_O((V+E)logV),0.9845866789992215,3.1403961068567112e-06,3.1403961068567114
50000,250367,18,35355,NetworkX (Ref),0.659635423000509,2.1047480431145695e-06,2.1047480431145695
50000,250367,18,3370,MinHeap_O((V+E)logV),1.0110205789997053,3.2252760579330383e-06,3.2252760579330384
50000,250367,18,3370,NetworkX (Ref),0.635541359999479,2.027957681456842e-06,2.0279576814568423
50000,250367,18,10209,MinHeap_O((V+E)logV),1.4323681309997482,4.571370064350722e-06,4.571370064350722
50000,250367,18,10209,NetworkX (Ref),0.6237782010002775,1.990279398428199e-06,1.9902793984281992
50000,250367,18,28928,MinHeap_O((V+E)logV),0.997355814999537,3.180914443307806e-06,3.180914443307806
50000,250367,18,28928,NetworkX (Ref),0.6407374170003095,2.0439879626102106e-06,2.0439879626102107
50000,249471,19,34981,MinHeap_O((V+E)logV),0.9798918989999947,3.124990020655278e-06,3.1249900206552783
50000,249471,19,34981,NetworkX (Ref),0.6053698870000517,1.9317138888647364e-06,1.9317138888647365
50000,249471,19,28495,MinHeap_O((V+E)logV),0.9834404170005655,3.1365755687086426e-06,3.1365755687086425
50000,249471,19,28495,NetworkX (Ref),0.886276455999905,2.8264694824753778e-06,2.8264694824753778
50000,249471,19,37871,MinHeap_O((V+E)logV),0.9924188069999218,3.165690349716464e-06,3.1656903497164643
50000,249471,19,37871,NetworkX (Ref),0.6224076010003046,1.9887718045057127e-06,1.9887718045057128
50000,249471,19,2740,MinHeap_O((V+E)logV),0.9684716210003899,3.0895705009323632e-06,3.0895705009323633
50000,249471,19,2740,NetworkX (Ref),0.6152635129992632,1.9631755125805367e-06,1.9631755125805368
50000,249471,19,17254,MinHeap_O((V+E)logV),0.9867692059997353,3.1469641270778005e-06,3.1469641270778004
50000,249471,19,17254,NetworkX (Ref),0.8942293330001121,2.851963698471302e-06,2.851963698471302
99993,500540,0,50541,MinHeap_O((V+E)logV),2.0451176000005944,6.519978066612632e-06,6.519978066612632
99993,500540,0,50541,NetworkX (Ref),1.550597614000253,4.9442057464440624e-06,4.944205746444062
99993,500540,0,89130,MinHeap_O((V+E)logV),2.240384572000039,7.142160469686103e-06,7.142160469686103
99993,500540,0,89130,NetworkX (Ref),1.372165338000741,4.375503685042506e-06,4.375503685042506
99993,500540,0,2447,MinHeap_O((V+E)logV),2.1032651579998856,6.7051946634529115e-06,6.705194663452912
99993,500540,0,2447,NetworkX (Ref),1.4532875530003366,4.633714232509909e-06,4.6337142325099085
